essay_id,prompted_trait,prompted_level,score_cEXT,score_cNEU,score_cAGR,score_cCON,score_cOPN
B_cCON_HIGH_046,cCON,HIGH,0.6266858,0.71802384,0.8162154,0.5947051,0.46023744
B_cCON_HIGH_043,cCON,HIGH,0.8192648,0.5437234,0.6625942,0.65292174,0.5715796
B_cCON_HIGH_044,cCON,HIGH,0.9415646,0.42779714,0.86066335,0.82442737,0.4277683
B_cCON_HIGH_045,cCON,HIGH,0.3618233,0.7670914,0.75093883,0.4910536,0.3391125
B_cCON_HIGH_039,cCON,HIGH,0.90708756,0.6377368,0.84208935,0.76264286,0.3663938
B_cCON_HIGH_047,cCON,HIGH,0.6592993,0.588772,0.78682375,0.78503656,0.036625907
B_cCON_HIGH_048,cCON,HIGH,0.8220569,0.673894,0.8952266,0.6161563,0.5396611
B_cCON_HIGH_053,cCON,HIGH,0.42201677,0.33703256,0.8482122,0.47525704,0.8445159
B_cCON_HIGH_049,cCON,HIGH,0.86427605,0.5502918,0.95578516,0.6729928,0.658194
B_cCON_HIGH_050,cCON,HIGH,0.9136523,0.5238578,0.89780957,0.77806085,0.46289545
B_cCON_HIGH_051,cCON,HIGH,0.4327384,0.23122081,0.6483798,0.83484346,0.62614465
B_cCON_HIGH_052,cCON,HIGH,0.8540917,0.7807955,0.84096724,0.729908,0.3937152
B_cCON_HIGH_054,cCON,HIGH,0.5698411,0.7513313,0.6223558,0.55878717,0.2092085
B_cCON_HIGH_055,cCON,HIGH,0.86043555,0.49437195,0.878766,0.87574077,0.33304024
B_cCON_HIGH_056,cCON,HIGH,0.3462771,0.6755165,0.7471499,0.5896177,0.24376678
B_cCON_HIGH_057,cCON,HIGH,0.95681256,0.28179473,0.9276702,0.7989362,0.28515464
B_cCON_HIGH_058,cCON,HIGH,0.43046537,0.63154703,0.6538902,0.54555076,0.7427139
B_cCON_HIGH_062,cCON,HIGH,0.9529612,0.19412819,0.9434564,0.57981634,0.98411167
B_cCON_HIGH_060,cCON,HIGH,0.7634163,0.5622999,0.5859147,0.6973869,0.12062855
B_cCON_HIGH_061,cCON,HIGH,0.4498826,0.74699503,0.8044015,0.5150244,0.1716164
B_cCON_HIGH_059,cCON,HIGH,0.9393855,0.2334441,0.96243393,0.7930393,0.6580543
B_cCON_HIGH_063,cCON,HIGH,0.90894717,0.46450868,0.7437656,0.51786244,0.60678875
B_cCON_HIGH_064,cCON,HIGH,0.79316956,0.59212196,0.77454436,0.7792895,0.3244874
B_cCON_HIGH_065,cCON,HIGH,0.76519835,0.4144339,0.82894653,0.29759702,0.8799729
B_cCON_HIGH_066,cCON,HIGH,0.8905413,0.5400508,0.9273935,0.8409831,0.49403974
B_cCON_HIGH_067,cCON,HIGH,0.6480229,0.5127026,0.8398417,0.73326313,0.4431664
B_cCON_HIGH_068,cCON,HIGH,0.8519346,0.48902723,0.76179075,0.7690404,0.84802985
B_cCON_HIGH_069,cCON,HIGH,0.7042674,0.55993843,0.52375156,0.6328296,0.48941487
B_cCON_HIGH_070,cCON,HIGH,0.6100383,0.444694,0.7947141,0.6883428,0.76134694
B_cCON_HIGH_071,cCON,HIGH,0.70104253,0.51043344,0.88687503,0.7589134,0.29451624
B_cCON_HIGH_072,cCON,HIGH,0.74762446,0.7576376,0.71547556,0.4354086,0.85656375
B_cCON_HIGH_073,cCON,HIGH,0.7305018,0.5924858,0.75230294,0.6649641,0.5047872
B_cCON_HIGH_074,cCON,HIGH,0.85621446,0.6016917,0.71218646,0.64196026,0.35629517
B_cCON_HIGH_075,cCON,HIGH,0.91923815,0.25687125,0.84128064,0.86622626,0.74056304
B_cCON_HIGH_076,cCON,HIGH,0.8294087,0.802749,0.927667,0.8862284,0.28744316
B_cCON_HIGH_077,cCON,HIGH,0.7341819,0.40201336,0.7776478,0.40987235,0.8014649
B_cCON_HIGH_078,cCON,HIGH,0.3866432,0.78584045,0.6141944,0.3883926,0.7512666
B_cCON_HIGH_079,cCON,HIGH,0.8291936,0.21064375,0.966426,0.7981465,0.9046592
B_cCON_HIGH_080,cCON,HIGH,0.91519225,0.5447081,0.8259015,0.7137973,0.41877735
B_cCON_HIGH_081,cCON,HIGH,0.8535345,0.7172017,0.8307,0.73163944,0.44284016
B_cCON_HIGH_082,cCON,HIGH,0.75743085,0.46485645,0.8907574,0.56757975,0.6693789
B_cCON_HIGH_083,cCON,HIGH,0.9496897,0.18275173,0.8945823,0.8325767,0.6709927
B_cCON_HIGH_085,cCON,HIGH,0.96373016,0.7553553,0.9618127,0.76469445,0.5453491
B_cCON_HIGH_086,cCON,HIGH,0.53701663,0.3422706,0.7218157,0.7439067,0.4136844
B_cCON_HIGH_087,cCON,HIGH,0.7708761,0.82789403,0.893209,0.5054249,0.7034662
B_cCON_HIGH_084,cCON,HIGH,0.7343294,0.6116573,0.9264292,0.8013907,0.16797811
B_cCON_HIGH_088,cCON,HIGH,0.8985641,0.53099763,0.9145422,0.47542173,0.47495535
B_cCON_HIGH_089,cCON,HIGH,0.8953015,0.38482967,0.9671852,0.83827484,0.7750596
B_cCON_HIGH_091,cCON,HIGH,0.90864843,0.46454042,0.7662099,0.76369524,0.6650233
B_cCON_HIGH_090,cCON,HIGH,0.46404335,0.74934494,0.73294085,0.548701,0.2783492
B_cCON_HIGH_092,cCON,HIGH,0.7830158,0.621583,0.8342517,0.5940269,0.18888421
B_cCON_HIGH_093,cCON,HIGH,0.826669,0.20039509,0.8909779,0.70486045,0.37889534
B_cCON_HIGH_098,cCON,HIGH,0.9232046,0.20918517,0.85962325,0.63585854,0.58773965
B_cCON_HIGH_094,cCON,HIGH,0.84459305,0.54172134,0.72764146,0.7757203,0.50632685
B_cCON_HIGH_095,cCON,HIGH,0.7213856,0.6114988,0.8565235,0.79215527,0.22769846
B_cCON_HIGH_096,cCON,HIGH,0.59837806,0.3596785,0.8637356,0.69754785,0.2697486
B_cCON_HIGH_097,cCON,HIGH,0.5541467,0.8771654,0.61745167,0.77807236,0.2308752
B_cCON_HIGH_101,cCON,HIGH,0.6812244,0.8605934,0.89598167,0.6471074,0.18433264
B_cCON_HIGH_100,cCON,HIGH,0.8327495,0.56938684,0.6631287,0.3097792,0.6788785
B_cCON_HIGH_099,cCON,HIGH,0.67802197,0.8077059,0.87401533,0.5938141,0.5282265
B_cCON_HIGH_102,cCON,HIGH,0.92294717,0.70958984,0.89314735,0.67211956,0.57276016
B_cCON_HIGH_103,cCON,HIGH,0.7464232,0.8716876,0.8907048,0.6227566,0.5518553
B_cCON_HIGH_104,cCON,HIGH,0.8490208,0.44927564,0.6463078,0.6186669,0.6696686
B_cCON_HIGH_105,cCON,HIGH,0.820106,0.5644836,0.70656365,0.5591867,0.43094432
B_cCON_HIGH_107,cCON,HIGH,0.9399253,0.6413871,0.8712028,0.6306601,0.42822257
B_cCON_HIGH_106,cCON,HIGH,0.82463104,0.73857915,0.9167877,0.7498593,0.67869765
B_cCON_HIGH_108,cCON,HIGH,0.74201196,0.8595865,0.6006597,0.576615,0.54254043
B_cCON_HIGH_109,cCON,HIGH,0.7805225,0.6961635,0.89029956,0.8293462,0.8857924
B_cCON_HIGH_115,cCON,HIGH,0.6492222,0.48741335,0.84167874,0.6323735,0.44504866
B_cCON_HIGH_110,cCON,HIGH,0.7235734,0.74003565,0.84683204,0.84966564,0.467738
B_cCON_HIGH_111,cCON,HIGH,0.9357158,0.56976694,0.93685156,0.5009495,0.64612955
B_cCON_HIGH_113,cCON,HIGH,0.92341536,0.52180624,0.85752743,0.71337646,0.84307796
B_cCON_HIGH_112,cCON,HIGH,0.7342082,0.688696,0.9347356,0.60938454,0.21336797
B_cCON_HIGH_114,cCON,HIGH,0.8365479,0.75630224,0.77520573,0.56899846,0.29194373
B_cCON_HIGH_116,cCON,HIGH,0.6801565,0.5762688,0.43716368,0.65471256,0.49668968
B_cCON_HIGH_117,cCON,HIGH,0.9011115,0.35002172,0.7850537,0.42847314,0.8509441
B_cCON_HIGH_121,cCON,HIGH,0.88627994,0.42167065,0.8698255,0.8541968,0.9493103
B_cCON_HIGH_118,cCON,HIGH,0.8156276,0.25078273,0.8759414,0.6526443,0.4571545
B_cCON_HIGH_120,cCON,HIGH,0.82283795,0.58690464,0.8271101,0.61373127,0.85471946
B_cCON_HIGH_119,cCON,HIGH,0.46790498,0.77132344,0.7880349,0.4408345,0.47727856
B_cCON_HIGH_122,cCON,HIGH,0.48614702,0.75516015,0.84418166,0.76722205,0.21708217
B_cCON_HIGH_123,cCON,HIGH,0.82200164,0.78158545,0.8659785,0.51041937,0.63095427
B_cCON_HIGH_124,cCON,HIGH,0.7986499,0.8012586,0.869645,0.66968143,0.54148996
B_cCON_LOW_000,cCON,LOW,0.47810268,0.8293738,0.5129853,0.551557,0.10318782
B_cCON_LOW_001,cCON,LOW,0.41878167,0.74689996,0.6829819,0.6342078,0.21030843
B_cCON_LOW_002,cCON,LOW,0.75342524,0.3606333,0.64009035,0.48300686,0.7589646
B_cCON_LOW_008,cCON,LOW,0.9405472,0.34650037,0.67124367,0.6741372,0.52429545
B_cCON_LOW_003,cCON,LOW,0.44684005,0.5184361,0.47136766,0.6138294,0.4240008
B_cCON_LOW_009,cCON,LOW,0.70539206,0.32129964,0.7794431,0.48393548,0.898124
B_cCON_LOW_007,cCON,LOW,0.3077566,0.5630455,0.55808175,0.5338332,0.6639792
B_cCON_LOW_010,cCON,LOW,0.53328955,0.5399534,0.7142467,0.709187,0.5721425
B_cCON_LOW_011,cCON,LOW,0.6905884,0.68033177,0.8442855,0.7564124,0.7613866
B_cCON_LOW_004,cCON,LOW,0.59200627,0.5609525,0.53614897,0.5623467,0.55372196
B_cCON_LOW_005,cCON,LOW,0.49223536,0.50241977,0.62005085,0.5081596,0.3456965
B_cCON_LOW_006,cCON,LOW,0.57412326,0.23811828,0.7658734,0.8330156,0.28838286
B_cCON_LOW_016,cCON,LOW,0.7786737,0.5072128,0.66913265,0.6721037,0.8578722
B_cCON_LOW_012,cCON,LOW,0.8356248,0.42633164,0.71451944,0.8800662,0.3320578
B_cCON_LOW_014,cCON,LOW,0.46206516,0.62017167,0.4075938,0.4389201,0.74543536
B_cCON_LOW_013,cCON,LOW,0.4023781,0.5244844,0.67182165,0.51945376,0.1648398
B_cCON_LOW_015,cCON,LOW,0.2992192,0.5797865,0.6428321,0.6459997,0.43489772
B_cCON_LOW_017,cCON,LOW,0.6846784,0.5819355,0.7554323,0.58523333,0.21872614
B_cCON_LOW_020,cCON,LOW,0.56347674,0.660771,0.7201265,0.47989914,0.44793445
B_cCON_LOW_018,cCON,LOW,0.5542586,0.60654604,0.7307543,0.743542,0.2447208
B_cCON_LOW_019,cCON,LOW,0.668429,0.25968534,0.7497966,0.38263032,0.6540307
B_cCON_LOW_023,cCON,LOW,0.31703824,0.79583764,0.6858122,0.47215086,0.4069758
B_cCON_LOW_024,cCON,LOW,0.7819116,0.33725578,0.77805424,0.7574129,0.98597753
B_cCON_LOW_025,cCON,LOW,0.8301096,0.6653662,0.4780957,0.5771326,0.9717656
B_cCON_LOW_021,cCON,LOW,0.23931508,0.73915195,0.4589863,0.542834,0.67002934
B_cCON_LOW_022,cCON,LOW,0.6422623,0.28585333,0.7965552,0.84587044,0.9125096
B_cCON_LOW_027,cCON,LOW,0.5359437,0.21235898,0.5368039,0.48853692,0.6222989
B_cCON_LOW_026,cCON,LOW,0.93673414,0.55586773,0.87162465,0.7312987,0.15276296
B_cCON_LOW_028,cCON,LOW,0.58795947,0.3132237,0.2713758,0.5996448,0.7114283
B_cCON_LOW_032,cCON,LOW,0.6428912,0.72308433,0.76905644,0.7441639,0.31881365
B_cCON_LOW_033,cCON,LOW,0.59989,0.7957208,0.6211234,0.27763632,0.7066917
B_cCON_LOW_029,cCON,LOW,0.50184673,0.7118391,0.6088902,0.66147083,0.38615263
B_cCON_LOW_030,cCON,LOW,0.44924855,0.49166712,0.7402546,0.578785,0.585549
B_cCON_LOW_031,cCON,LOW,0.5522776,0.79040694,0.60606545,0.5435925,0.3278466
B_cCON_LOW_035,cCON,LOW,0.8259368,0.1876615,0.54583794,0.5986807,0.856387
B_cCON_LOW_036,cCON,LOW,0.29457882,0.65320635,0.36679623,0.54209167,0.8707187
B_cCON_LOW_034,cCON,LOW,0.66215163,0.4814492,0.5332089,0.57938135,0.4821304
B_cCON_LOW_037,cCON,LOW,0.8605497,0.48330072,0.8248443,0.62647957,0.89903396
B_cCON_LOW_038,cCON,LOW,0.2808899,0.8336647,0.50091755,0.3590974,0.30518842
B_cCON_LOW_039,cCON,LOW,0.7330617,0.5767833,0.6475897,0.6871887,0.8313146
B_cCON_LOW_040,cCON,LOW,0.7405446,0.40661457,0.6078811,0.609082,0.4142832
B_cCON_LOW_043,cCON,LOW,0.46633214,0.40910327,0.5203662,0.5057907,0.5504047
B_cCON_LOW_044,cCON,LOW,0.9190562,0.26916653,0.85218704,0.8065225,0.62964976
B_cCON_LOW_042,cCON,LOW,0.33250764,0.33059904,0.63231385,0.4647122,0.7308899
B_cCON_LOW_045,cCON,LOW,0.7894325,0.5889623,0.6663793,0.519526,0.47265676
B_cCON_LOW_041,cCON,LOW,0.4967805,0.58538914,0.8611937,0.43302712,0.33981514
B_cCON_LOW_046,cCON,LOW,0.34609735,0.84996766,0.5361396,0.3784611,0.297376
B_cCON_LOW_047,cCON,LOW,0.8664978,0.59958255,0.8360943,0.65153146,0.7337204
B_cCON_LOW_048,cCON,LOW,0.7399562,0.6691146,0.506464,0.59943867,0.5800328
B_cCON_LOW_050,cCON,LOW,0.2312431,0.6046555,0.29909623,0.53209025,0.42763013
B_cCON_LOW_049,cCON,LOW,0.33232272,0.6924755,0.44781536,0.431931,0.27311397
B_cCON_LOW_051,cCON,LOW,0.7607705,0.41085204,0.88025725,0.4839022,0.56464607
B_cCON_LOW_053,cCON,LOW,0.632173,0.5331795,0.5592844,0.3121118,0.7831033
B_cCON_LOW_054,cCON,LOW,0.38691923,0.6563445,0.52754575,0.35982746,0.71585375
B_cCON_LOW_052,cCON,LOW,0.31177357,0.82169986,0.54160625,0.6739326,0.61764723
B_cCON_LOW_055,cCON,LOW,0.7299541,0.4838721,0.5488827,0.6908748,0.13465759
B_cCON_LOW_056,cCON,LOW,0.8146474,0.30659434,0.6618235,0.6432017,0.8139747
B_cCON_LOW_057,cCON,LOW,0.7472158,0.12900236,0.9569445,0.62805116,0.9635059
B_cCON_LOW_061,cCON,LOW,0.58641183,0.6745142,0.7185182,0.73857975,0.18465662
B_cCON_LOW_058,cCON,LOW,0.51264817,0.48564622,0.40955216,0.6433382,0.6932644
B_cCON_LOW_062,cCON,LOW,0.8702103,0.38753068,0.80445945,0.5347914,0.7772233
B_cCON_LOW_059,cCON,LOW,0.8902628,0.58717126,0.7883122,0.5299904,0.84194326
B_cCON_LOW_063,cCON,LOW,0.36950797,0.534659,0.77631533,0.7053063,0.18966495
B_cCON_LOW_064,cCON,LOW,0.68258697,0.59536415,0.5375322,0.46260363,0.5196389
B_cCON_LOW_065,cCON,LOW,0.19746597,0.6122371,0.58730894,0.5905563,0.36614054
B_cCON_LOW_066,cCON,LOW,0.8140092,0.53336436,0.44311532,0.7105896,0.6552053
B_cCON_LOW_067,cCON,LOW,0.4531132,0.6501445,0.5811767,0.56544954,0.8036656
B_cCON_LOW_068,cCON,LOW,0.90631485,0.39895597,0.75351524,0.62901175,0.5289133
B_cCON_LOW_069,cCON,LOW,0.7276768,0.6369332,0.8460636,0.8417982,0.7542559
B_cCON_LOW_060,cCON,LOW,0.37342796,0.81287944,0.68732065,0.43188378,0.4708565
B_cCON_LOW_070,cCON,LOW,0.3522642,0.37896174,0.56272084,0.72764266,0.25408217
B_cCON_LOW_075,cCON,LOW,0.88147306,0.551065,0.64302695,0.7522232,0.89233315
B_cCON_LOW_071,cCON,LOW,0.6088078,0.40782565,0.7749728,0.8004061,0.20845318
B_cCON_LOW_072,cCON,LOW,0.8202265,0.6017849,0.90163934,0.7233725,0.3660962
B_cCON_LOW_074,cCON,LOW,0.6596669,0.31834468,0.5960055,0.5162972,0.7292633
B_cCON_LOW_073,cCON,LOW,0.5012596,0.6123938,0.6781122,0.2629652,0.76442164
B_cCON_LOW_077,cCON,LOW,0.67286575,0.566761,0.64755964,0.6121465,0.27696046
B_cCON_LOW_076,cCON,LOW,0.21370625,0.85231596,0.62306386,0.4893379,0.2506296
B_cCON_LOW_078,cCON,LOW,0.73486465,0.4790547,0.90908086,0.72537273,0.8176699
B_cCON_LOW_079,cCON,LOW,0.87555707,0.64824283,0.7613291,0.6068266,0.31765848
B_cCON_LOW_080,cCON,LOW,0.48931003,0.4635583,0.16423596,0.5955573,0.78502417
B_cCON_LOW_081,cCON,LOW,0.5451397,0.604585,0.64673966,0.36316678,0.35789895
B_cCON_LOW_082,cCON,LOW,0.559982,0.77629817,0.58745664,0.39675933,0.19615264
B_cCON_LOW_084,cCON,LOW,0.6344316,0.42052764,0.7713054,0.51331174,0.622628
B_cCON_LOW_083,cCON,LOW,0.30035305,0.8119263,0.37673807,0.25267276,0.6162108
B_cCON_LOW_085,cCON,LOW,0.6426614,0.36616707,0.77408415,0.3782713,0.33040708
B_cCON_LOW_087,cCON,LOW,0.4715801,0.7578404,0.75063336,0.6039755,0.41428888
B_cCON_LOW_086,cCON,LOW,0.87163544,0.6310846,0.84027576,0.49008244,0.56155443
B_cCON_LOW_088,cCON,LOW,0.1347784,0.7598389,0.6491197,0.59503525,0.22237274
B_cCON_LOW_093,cCON,LOW,0.9490476,0.41181138,0.8809008,0.8199051,0.3708262
B_cCON_LOW_090,cCON,LOW,0.5948553,0.60516477,0.563733,0.72538066,0.23444188
B_cCON_LOW_091,cCON,LOW,0.42926037,0.43388128,0.71255594,0.7829221,0.15435784
B_cCON_LOW_089,cCON,LOW,0.47817153,0.6795564,0.7353651,0.65971094,0.48272747
B_cCON_LOW_092,cCON,LOW,0.9060919,0.31530285,0.71197987,0.4072218,0.96207017
B_cCON_LOW_094,cCON,LOW,0.5875798,0.699176,0.5860303,0.625268,0.29634303
B_cCON_LOW_095,cCON,LOW,0.22875945,0.65404165,0.65683734,0.54005635,0.42074168
B_cCON_LOW_096,cCON,LOW,0.405489,0.6921103,0.66990185,0.65156937,0.52510107
B_cCON_LOW_097,cCON,LOW,0.60383075,0.68806523,0.87285584,0.713272,0.5996382
B_cCON_LOW_099,cCON,LOW,0.64873827,0.6056824,0.66249824,0.79674107,0.830355
B_cCON_LOW_098,cCON,LOW,0.26111135,0.7097293,0.4671113,0.28954756,0.5864287
B_cCON_LOW_100,cCON,LOW,0.4607833,0.5255107,0.33681014,0.8013023,0.41606078
B_cCON_LOW_101,cCON,LOW,0.377161,0.6376498,0.43533358,0.53345203,0.3523408
B_cCON_LOW_102,cCON,LOW,0.9463033,0.19767356,0.8647988,0.68980104,0.90069014
B_cCON_LOW_103,cCON,LOW,0.46663055,0.71401477,0.5352322,0.49083462,0.5168501
B_cCON_LOW_104,cCON,LOW,0.61288166,0.70155346,0.58709687,0.70442593,0.18342122
B_cCON_LOW_105,cCON,LOW,0.23110686,0.77268636,0.58510727,0.4721176,0.20693642
B_cCON_LOW_106,cCON,LOW,0.39605376,0.70920885,0.5606813,0.6277751,0.41297257
B_cCON_LOW_107,cCON,LOW,0.39171398,0.7470586,0.5401226,0.5643783,0.1752465
B_cCON_LOW_108,cCON,LOW,0.52276933,0.45940104,0.3861018,0.562772,0.26493877
B_cCON_LOW_109,cCON,LOW,0.549123,0.8559509,0.8606178,0.6849817,0.117124915
B_cCON_LOW_110,cCON,LOW,0.94194055,0.5333273,0.63167137,0.6390361,0.7063092
B_cCON_LOW_111,cCON,LOW,0.27616358,0.76352596,0.5374809,0.5255909,0.21315783
B_cCON_LOW_112,cCON,LOW,0.69765526,0.49481216,0.44914195,0.44726214,0.4991283
B_cCON_LOW_114,cCON,LOW,0.7694158,0.5538243,0.8229754,0.8011064,0.3559433
B_cCON_LOW_115,cCON,LOW,0.775785,0.57635605,0.76162744,0.5432545,0.60641026
B_cCON_LOW_116,cCON,LOW,0.36751938,0.7672912,0.67021054,0.7171895,0.2599632
B_cCON_LOW_117,cCON,LOW,0.65724295,0.563192,0.664301,0.68166417,0.87289923
B_cCON_LOW_120,cCON,LOW,0.72198284,0.6947854,0.75581795,0.5182993,0.6017608
B_cCON_LOW_113,cCON,LOW,0.52528775,0.40622053,0.14779273,0.5358416,0.6692475
B_cCON_LOW_118,cCON,LOW,0.44470683,0.5572729,0.7405413,0.8861095,0.05624629
B_cCON_LOW_119,cCON,LOW,0.548189,0.76042175,0.7126324,0.49179417,0.27520257
B_cCON_LOW_121,cCON,LOW,0.24616176,0.681207,0.59720176,0.42919707,0.21558909
B_cCON_LOW_122,cCON,LOW,0.6571762,0.5074226,0.78442043,0.77487785,0.22587614
B_cCON_LOW_123,cCON,LOW,0.6184454,0.42039698,0.5552412,0.8295791,0.87099355
B_cCON_LOW_124,cCON,LOW,0.574135,0.6102943,0.58719224,0.42649677,0.5872194
B_cOPN_HIGH_000,cOPN,HIGH,0.7820963,0.23158488,0.9151948,0.5100737,0.390205
B_cOPN_HIGH_001,cOPN,HIGH,0.52814937,0.2076679,0.85020345,0.23287132,0.77700657
B_cOPN_HIGH_002,cOPN,HIGH,0.77950203,0.21416354,0.9229468,0.2943495,0.9287815
B_cOPN_HIGH_003,cOPN,HIGH,0.698069,0.1063961,0.89860195,0.49342558,0.9170698
B_cOPN_HIGH_004,cOPN,HIGH,0.6057306,0.36074528,0.7127028,0.3034573,0.80985606
B_cOPN_HIGH_005,cOPN,HIGH,0.72686803,0.25694036,0.75436133,0.23785794,0.99246395
B_cOPN_HIGH_007,cOPN,HIGH,0.48607367,0.3777253,0.90952575,0.5046074,0.6479526
B_cOPN_HIGH_006,cOPN,HIGH,0.57127595,0.058221236,0.95503825,0.71949697,0.9898509
B_cOPN_HIGH_008,cOPN,HIGH,0.6505781,0.51448566,0.7048433,0.52890366,0.6822205
B_cOPN_HIGH_009,cOPN,HIGH,0.7633372,0.2885356,0.83359355,0.42150378,0.912498
B_cOPN_HIGH_011,cOPN,HIGH,0.52166224,0.345292,0.90993243,0.26813012,0.85682917
B_cOPN_HIGH_010,cOPN,HIGH,0.7228408,0.13502564,0.866577,0.6043482,0.96535957
B_cOPN_HIGH_012,cOPN,HIGH,0.6160146,0.5957619,0.84333205,0.54154223,0.47753245
B_cOPN_HIGH_013,cOPN,HIGH,0.54674274,0.3685771,0.767785,0.37774342,0.87396854
B_cOPN_HIGH_014,cOPN,HIGH,0.79274625,0.21000084,0.9659831,0.63551784,0.50368214
B_cOPN_HIGH_015,cOPN,HIGH,0.700214,0.39687294,0.938142,0.5019971,0.7269471
B_cOPN_HIGH_016,cOPN,HIGH,0.6050164,0.13703617,0.83733696,0.4955009,0.90597314
B_cOPN_HIGH_017,cOPN,HIGH,0.64484084,0.521382,0.49477214,0.48361513,0.6407393
B_cOPN_HIGH_018,cOPN,HIGH,0.6867168,0.18634585,0.8576828,0.38444164,0.8309008
B_cOPN_HIGH_019,cOPN,HIGH,0.86243975,0.2444142,0.89715767,0.34420437,0.8945084
B_cOPN_HIGH_020,cOPN,HIGH,0.7865219,0.19094391,0.9113748,0.63836133,0.885954
B_cOPN_HIGH_021,cOPN,HIGH,0.49476978,0.3774928,0.78738475,0.34558204,0.7903498
B_cOPN_HIGH_022,cOPN,HIGH,0.36414236,0.44097012,0.6983818,0.5098095,0.7867952
B_cOPN_HIGH_023,cOPN,HIGH,0.539628,0.5803649,0.9359743,0.286185,0.46519095
B_cOPN_HIGH_024,cOPN,HIGH,0.8886982,0.27482393,0.74457425,0.49857196,0.9658392
B_cOPN_HIGH_025,cOPN,HIGH,0.785142,0.23668589,0.9577639,0.54883045,0.28296286
B_cOPN_HIGH_026,cOPN,HIGH,0.670392,0.1587871,0.8693921,0.25085607,0.98727757
B_cOPN_HIGH_027,cOPN,HIGH,0.4139923,0.74756986,0.6618239,0.28822455,0.49450934
B_cOPN_HIGH_028,cOPN,HIGH,0.8141848,0.096714206,0.7668952,0.74755657,0.9328364
B_cOPN_HIGH_029,cOPN,HIGH,0.6657175,0.32981992,0.82587457,0.49362418,0.7306953
B_cOPN_HIGH_030,cOPN,HIGH,0.5388298,0.38163725,0.9192014,0.38698256,0.7576457
B_cOPN_HIGH_031,cOPN,HIGH,0.83358604,0.071362175,0.7355311,0.48693714,0.9961887
B_cOPN_HIGH_032,cOPN,HIGH,0.8092405,0.4277422,0.8684591,0.5459938,0.72105515
B_cOPN_HIGH_033,cOPN,HIGH,0.45459816,0.3742451,0.78789586,0.1994804,0.95624954
B_cOPN_HIGH_034,cOPN,HIGH,0.79769707,0.20289648,0.824338,0.47917598,0.9241009
B_cOPN_HIGH_035,cOPN,HIGH,0.6891563,0.18838954,0.7520477,0.49883625,0.9880967
B_cOPN_HIGH_036,cOPN,HIGH,0.84735847,0.49225062,0.68445915,0.49895436,0.4818549
B_cOPN_HIGH_041,cOPN,HIGH,0.7797078,0.2713027,0.88008773,0.3725382,0.48812327
B_cOPN_HIGH_037,cOPN,HIGH,0.83847946,0.16339032,0.5243507,0.73381466,0.96090025
B_cOPN_HIGH_038,cOPN,HIGH,0.8528809,0.2733225,0.736087,0.5740299,0.9780017
B_cOPN_HIGH_042,cOPN,HIGH,0.50621444,0.40046692,0.74361044,0.18254207,0.966515
B_cOPN_HIGH_039,cOPN,HIGH,0.6180369,0.20620437,0.8537026,0.40619802,0.6802317
B_cOPN_HIGH_043,cOPN,HIGH,0.80553263,0.20270932,0.9300338,0.37826884,0.9496826
B_cOPN_HIGH_040,cOPN,HIGH,0.7727799,0.21269038,0.91162616,0.6129617,0.8938462
B_cOPN_HIGH_044,cOPN,HIGH,0.8213382,0.16868521,0.88765097,0.55272055,0.9521213
B_cOPN_HIGH_045,cOPN,HIGH,0.7580092,0.15431188,0.95050406,0.6141888,0.94271404
B_cOPN_HIGH_047,cOPN,HIGH,0.7585905,0.4336295,0.7933791,0.42740256,0.80885774
B_cOPN_HIGH_046,cOPN,HIGH,0.73630804,0.10562473,0.8792005,0.45052102,0.9224276
B_cOPN_HIGH_048,cOPN,HIGH,0.8489965,0.040555578,0.9221038,0.66567445,0.9840044
B_cOPN_HIGH_049,cOPN,HIGH,0.6578428,0.52725726,0.68045807,0.59238565,0.83005303
B_cOPN_HIGH_051,cOPN,HIGH,0.45372918,0.5637912,0.7881826,0.5792429,0.6511472
B_cOPN_HIGH_052,cOPN,HIGH,0.68489933,0.51208335,0.8072569,0.39993432,0.64862984
B_cOPN_HIGH_050,cOPN,HIGH,0.6275072,0.4128833,0.9528292,0.5077148,0.9163522
B_cOPN_HIGH_053,cOPN,HIGH,0.4640933,0.5387713,0.47295997,0.31076622,0.81768537
B_cOPN_HIGH_055,cOPN,HIGH,0.44226098,0.64800644,0.7383243,0.3438391,0.34931463
B_cOPN_HIGH_054,cOPN,HIGH,0.6478244,0.46840808,0.9047078,0.23775487,0.7452152
B_cOPN_HIGH_056,cOPN,HIGH,0.8369447,0.5739818,0.84350693,0.67299825,0.5272881
B_cOPN_HIGH_057,cOPN,HIGH,0.6150438,0.5117081,0.6775464,0.41363373,0.908917
B_cOPN_HIGH_059,cOPN,HIGH,0.48123044,0.55894935,0.9022661,0.33923665,0.6832857
B_cOPN_HIGH_058,cOPN,HIGH,0.44524187,0.25267383,0.87371594,0.49180266,0.7437234
B_cOPN_HIGH_060,cOPN,HIGH,0.7223853,0.23937888,0.80766726,0.6147454,0.85451424
B_cOPN_HIGH_061,cOPN,HIGH,0.47380984,0.5405779,0.872903,0.31167206,0.8337417
B_cOPN_HIGH_062,cOPN,HIGH,0.7642479,0.21119899,0.89655894,0.42488274,0.91093606
B_cOPN_HIGH_063,cOPN,HIGH,0.45061135,0.18607205,0.90940064,0.62377405,0.9425585
