essay_id,prompted_trait,prompted_level,score_openness,score_conscientiousness,score_extraversion,score_agreeableness,score_neuroticism
B_rv_agreeableness_LOW_101,agreeableness,LOW,-0.25631064,-0.21034485,-0.6802394,-0.48355433,0.33090958
B_rv_agreeableness_LOW_103,agreeableness,LOW,-0.31964803,-0.463931,-0.5595183,-0.37889495,0.15451978
B_rv_agreeableness_LOW_102,agreeableness,LOW,-0.20760968,-0.25926238,-0.6229775,-0.39011472,0.48082533
B_rv_agreeableness_LOW_104,agreeableness,LOW,-0.17404097,-0.17119518,-0.65393186,-0.28078508,0.30646017
B_rv_agreeableness_LOW_105,agreeableness,LOW,-0.28207502,-0.40267593,-0.8034875,-0.3247215,0.3845265
B_rv_agreeableness_LOW_106,agreeableness,LOW,-0.5696407,-0.77392167,-0.8377307,-0.52843773,0.4241773
B_rv_agreeableness_LOW_107,agreeableness,LOW,-0.5317674,-0.69508535,-0.80370456,-0.74101734,0.60918665
B_rv_agreeableness_LOW_108,agreeableness,LOW,-0.499063,-0.65292037,-0.59707516,-0.6447044,0.45658895
B_rv_agreeableness_LOW_097,agreeableness,LOW,-0.5505736,-0.5221189,-0.8790062,-0.49229273,0.48809725
B_rv_agreeableness_LOW_109,agreeableness,LOW,-0.13405158,-0.35810658,-0.46006185,-0.25896165,0.2429204
B_rv_agreeableness_LOW_110,agreeableness,LOW,-0.077846445,-0.30124497,-0.50643444,-0.25509736,0.23872642
B_rv_agreeableness_LOW_112,agreeableness,LOW,-0.0075890054,-0.2146624,-0.46509668,-0.19258028,0.20327774
B_rv_agreeableness_LOW_111,agreeableness,LOW,-0.33756986,-0.41677254,-0.7207565,-0.5186264,0.3566748
B_rv_agreeableness_LOW_113,agreeableness,LOW,0.09831933,-0.11623634,-0.47181258,-0.19634564,0.11926846
B_rv_agreeableness_LOW_115,agreeableness,LOW,-0.45387155,-0.59970856,-0.75964767,-0.60360754,0.33066013
B_rv_agreeableness_LOW_114,agreeableness,LOW,-0.25050375,-0.3691258,-0.7266032,-0.42148823,0.4272245
B_rv_agreeableness_LOW_116,agreeableness,LOW,-0.33326665,-0.4231428,-0.748136,-0.55339956,0.5170698
B_rv_agreeableness_LOW_117,agreeableness,LOW,-0.21916823,-0.62855875,-0.8364544,-0.61662346,0.252507
B_rv_agreeableness_HIGH_092,agreeableness,HIGH,-0.726866,-0.7259587,-1.006593,-0.6546373,0.47632396
B_rv_agreeableness_LOW_118,agreeableness,LOW,-0.53669256,-0.32932773,-0.6561255,-0.62249357,0.34150913
B_rv_agreeableness_LOW_120,agreeableness,LOW,-0.4849175,-0.49569765,-0.6538448,-0.79072267,0.519706
B_rv_agreeableness_LOW_123,agreeableness,LOW,-0.25654384,-0.29978174,-0.69587094,-0.39432693,0.15015627
B_rv_agreeableness_LOW_119,agreeableness,LOW,-0.3420819,-0.51726747,-0.765485,-0.4583964,0.3261446
B_rv_agreeableness_LOW_121,agreeableness,LOW,-0.31800845,-0.30889007,-0.7665781,-0.37657443,0.34389016
B_rv_agreeableness_LOW_124,agreeableness,LOW,-0.36168143,-0.38226664,-0.7073745,-0.7148026,0.4621649
B_rv_agreeableness_LOW_122,agreeableness,LOW,-0.5609344,-0.60080993,-1.0838376,-0.916067,0.6353097
B_rv_agreeableness_LOW_126,agreeableness,LOW,-0.31042606,-0.42806274,-0.5875501,-0.40738848,0.29172352
B_rv_agreeableness_LOW_125,agreeableness,LOW,-0.26434073,-0.5399248,-0.7955058,-0.51476496,0.34394887
B_rv_agreeableness_LOW_127,agreeableness,LOW,-0.1942386,-0.49358165,-0.7229713,-0.6886542,0.3477758
B_rv_agreeableness_LOW_128,agreeableness,LOW,-0.75972307,-0.9224823,-1.1436151,-0.8494328,0.5067638
B_rv_agreeableness_LOW_130,agreeableness,LOW,-0.4779612,-0.5498891,-0.8803356,-0.4606147,0.38566425
B_rv_agreeableness_LOW_129,agreeableness,LOW,-0.75015026,-0.9759089,-1.1052433,-0.76046526,0.56372964
B_rv_agreeableness_LOW_131,agreeableness,LOW,-0.58893675,-0.47172004,-0.8560186,-0.5423929,0.36344427
B_rv_agreeableness_LOW_132,agreeableness,LOW,-0.571017,-0.49525058,-0.7794462,-0.5437213,0.352081
B_rv_agreeableness_LOW_134,agreeableness,LOW,-0.20557669,-0.40836233,-0.65582937,-0.43281528,0.21762078
B_rv_agreeableness_LOW_135,agreeableness,LOW,-0.40238875,-0.5569639,-0.6898121,-0.45359942,0.16301776
B_rv_agreeableness_LOW_133,agreeableness,LOW,-0.800938,-0.9190762,-1.3109735,-0.8400941,0.51748884
B_rv_agreeableness_LOW_136,agreeableness,LOW,-0.42547885,-0.43303773,-0.7839275,-0.46131006,0.27900937
B_rv_agreeableness_LOW_137,agreeableness,LOW,-0.12199051,-0.3641122,-0.5567037,-0.25397477,0.24514593
B_rv_agreeableness_LOW_139,agreeableness,LOW,-0.51008034,-0.5760267,-0.9952842,-0.6343984,0.37416407
B_rv_agreeableness_LOW_143,agreeableness,LOW,-0.47633836,-0.6022381,-0.73535246,-0.56686395,0.27652046
B_rv_agreeableness_LOW_141,agreeableness,LOW,-0.36192384,-0.5493245,-0.81293803,-0.5835955,0.3959718
B_rv_agreeableness_LOW_140,agreeableness,LOW,-0.62354225,-0.6707479,-1.0037488,-0.83733684,0.5829167
B_rv_agreeableness_LOW_144,agreeableness,LOW,-0.1437306,-0.33230704,-0.644868,-0.5020217,0.38008955
B_rv_agreeableness_LOW_145,agreeableness,LOW,-0.2255286,-0.5489141,-0.7756615,-0.1699975,0.15133448
B_rv_agreeableness_LOW_149,agreeableness,LOW,-0.5148952,-0.5804055,-0.7720569,-0.67403674,0.43632838
B_rv_agreeableness_LOW_148,agreeableness,LOW,-0.6040745,-0.5938858,-0.90963113,-0.7174782,0.5254144
B_rv_agreeableness_LOW_147,agreeableness,LOW,-0.035268,-0.15991324,-0.48295724,-0.32710728,0.43264022
B_rv_agreeableness_LOW_146,agreeableness,LOW,-0.68099904,-0.5983186,-0.7167787,-0.5925299,0.31223089
B_rv_agreeableness_LOW_150,agreeableness,LOW,-0.4688166,-0.5740001,-0.8909845,-0.34999573,0.27535388
B_rv_agreeableness_LOW_138,agreeableness,LOW,-0.20173158,-0.1676963,-0.6616597,-0.40189493,0.22591485
B_rv_agreeableness_LOW_151,agreeableness,LOW,-0.18418992,-0.30493855,-0.63249105,-0.57857925,0.41206655
B_rv_agreeableness_LOW_153,agreeableness,LOW,-0.3728839,-0.6815723,-0.92839265,-0.5606264,0.44322655
B_rv_agreeableness_LOW_152,agreeableness,LOW,-0.46332544,-0.4858686,-0.84312886,-0.6786354,0.39270264
B_rv_agreeableness_LOW_154,agreeableness,LOW,-0.23335434,-0.26715013,-0.7876229,-0.49454254,0.5110996
B_rv_agreeableness_LOW_155,agreeableness,LOW,-0.6044307,-0.69037926,-0.9154423,-0.67302233,0.4884274
B_rv_agreeableness_LOW_142,agreeableness,LOW,-0.5403006,-0.6834487,-0.9908792,-0.5195123,0.5067384
B_rv_agreeableness_LOW_156,agreeableness,LOW,-0.10039904,-0.42254835,-0.5051543,-0.13681935,0.35390735
B_rv_agreeableness_LOW_157,agreeableness,LOW,-0.23980042,-0.53216624,-0.729001,-0.46325845,0.35056522
B_rv_agreeableness_LOW_158,agreeableness,LOW,-0.50388247,-0.3080609,-0.68274754,-0.37320492,0.3790317
B_rv_agreeableness_LOW_160,agreeableness,LOW,-0.52637285,-0.5034993,-0.80984527,-0.58384377,0.35890606
B_rv_agreeableness_LOW_159,agreeableness,LOW,-0.5494014,-0.57777643,-0.7216578,-0.6539825,0.47550243
B_rv_agreeableness_LOW_161,agreeableness,LOW,-0.2079294,-0.22597408,-0.47579986,-0.22222115,0.21688388
B_rv_agreeableness_LOW_162,agreeableness,LOW,-0.16051708,-0.41349635,-0.6853376,-0.43125755,0.35385627
B_rv_agreeableness_LOW_166,agreeableness,LOW,-0.15150537,-0.36872333,-0.62266046,-0.44643685,0.3817727
B_rv_agreeableness_LOW_165,agreeableness,LOW,-0.40370575,-0.3735222,-0.78759956,-0.6712285,0.41519406
B_rv_agreeableness_LOW_164,agreeableness,LOW,-0.6634555,-0.66769165,-0.9922888,-0.73504335,0.58311623
B_rv_agreeableness_LOW_163,agreeableness,LOW,-0.6706849,-0.8770138,-1.2291325,-0.8331567,0.59981704
B_rv_agreeableness_LOW_168,agreeableness,LOW,-0.46800947,-0.50611424,-0.7801849,-0.5507624,0.41120997
B_rv_agreeableness_LOW_167,agreeableness,LOW,-0.25694126,-0.23264104,-0.73339576,-0.43365672,0.3663618
B_rv_agreeableness_LOW_171,agreeableness,LOW,-0.40142015,-0.4856395,-0.88424677,-0.52974695,0.49598315
B_rv_agreeableness_LOW_170,agreeableness,LOW,-0.40858755,-0.36895105,-0.8622624,-0.5398186,0.40023643
B_rv_agreeableness_LOW_173,agreeableness,LOW,-0.28460708,-0.33410943,-0.6730123,-0.27409253,0.23896174
B_rv_agreeableness_LOW_169,agreeableness,LOW,-0.5737184,-0.47825277,-0.8261821,-0.9096841,0.57264155
B_rv_agreeableness_LOW_175,agreeableness,LOW,-0.2577304,-0.46141285,-0.72024614,-0.47011384,0.3652822
B_rv_agreeableness_LOW_172,agreeableness,LOW,0.1952584,-0.18561842,-0.31142545,-0.026073972,0.18363048
B_rv_agreeableness_LOW_174,agreeableness,LOW,-0.20016329,-0.30160528,-0.6370679,-0.41653168,0.2788292
B_rv_agreeableness_LOW_178,agreeableness,LOW,-0.056030147,-0.17841968,-0.41292542,-0.3518545,0.15321071
B_rv_agreeableness_LOW_179,agreeableness,LOW,-0.0027429839,-0.1663718,-0.43755317,-0.20409778,0.18699946
B_rv_agreeableness_LOW_180,agreeableness,LOW,-0.5722605,-0.5340262,-0.76356,-0.6213381,0.6405586
B_rv_agreeableness_LOW_181,agreeableness,LOW,-0.51655304,-0.65019345,-0.723082,-0.6476095,0.5011089
B_rv_agreeableness_LOW_177,agreeableness,LOW,-0.34793374,-0.5595064,-0.7476702,-0.7373536,0.5475109
B_rv_agreeableness_LOW_176,agreeableness,LOW,-0.3399329,-0.576397,-0.79409635,-0.68910974,0.46952567
B_rv_agreeableness_LOW_183,agreeableness,LOW,-0.50669914,-0.50851905,-0.8088359,-0.6036134,0.3717746
B_rv_agreeableness_LOW_185,agreeableness,LOW,-0.27798995,-0.31063223,-0.50848645,-0.27886108,0.20072939
B_rv_agreeableness_LOW_184,agreeableness,LOW,-0.5125858,-0.64459574,-0.91221803,-0.8049568,0.4887987
B_rv_agreeableness_LOW_182,agreeableness,LOW,-0.47373137,-0.45681578,-0.76713115,-0.35270652,0.42550752
B_rv_agreeableness_LOW_188,agreeableness,LOW,-0.3506974,-0.42211503,-0.58755654,-0.53755695,0.32484236
B_rv_agreeableness_LOW_186,agreeableness,LOW,-0.2285516,-0.34726653,-0.6750124,-0.3359624,0.23587008
B_rv_agreeableness_LOW_189,agreeableness,LOW,-0.10739242,-0.20023733,-0.6088061,-0.19909973,0.26389778
B_rv_agreeableness_LOW_190,agreeableness,LOW,-0.30329815,-0.45193836,-0.57079613,-0.40091628,0.41437894
B_rv_agreeableness_LOW_195,agreeableness,LOW,-0.58642286,-0.56170404,-0.9743816,-0.6843308,0.36795753
B_rv_agreeableness_LOW_191,agreeableness,LOW,-0.6082356,-0.87221444,-0.89092433,-0.6320464,0.5063478
B_rv_agreeableness_LOW_192,agreeableness,LOW,-0.26562187,-0.40862483,-0.7460448,-0.3569459,0.27930757
B_rv_agreeableness_LOW_193,agreeableness,LOW,-0.7318014,-0.8108608,-1.1671246,-0.99924797,0.4970853
B_rv_agreeableness_LOW_187,agreeableness,LOW,-0.37480947,-0.43571454,-0.7806111,-0.41860166,0.33588386
B_rv_agreeableness_LOW_194,agreeableness,LOW,-0.21557453,-0.40745765,-0.57988876,-0.33733624,0.15027578
B_rv_agreeableness_LOW_196,agreeableness,LOW,-0.15691431,-0.21654943,-0.63861716,-0.36488536,0.27007768
B_rv_agreeableness_LOW_198,agreeableness,LOW,-0.30322587,-0.564325,-0.83469,-0.6160685,0.49602807
B_rv_neuroticism_HIGH_000,neuroticism,HIGH,-0.5477674,-0.7686763,-0.9363311,-0.81812817,0.5734652
B_rv_agreeableness_LOW_197,agreeableness,LOW,-0.23885438,-0.456739,-0.63728344,-0.37267342,0.35017014
B_rv_agreeableness_LOW_199,agreeableness,LOW,-0.14797615,-0.2550983,-0.5202778,-0.30477718,0.25738487
B_rv_neuroticism_HIGH_001,neuroticism,HIGH,-0.23993193,-0.36588836,-0.65934783,-0.33454493,0.12061338
B_rv_neuroticism_HIGH_003,neuroticism,HIGH,-0.39141312,-0.5879508,-0.7020156,-0.47093076,0.36149308
B_rv_neuroticism_HIGH_002,neuroticism,HIGH,-0.20408267,-0.4199078,-0.74134016,-0.4197041,0.25865504
B_rv_neuroticism_HIGH_007,neuroticism,HIGH,-0.37668923,-0.48172015,-0.72130144,-0.51425135,0.40109488
B_rv_neuroticism_HIGH_004,neuroticism,HIGH,-0.47791415,-0.67971516,-0.71410793,-0.603275,0.38638073
B_rv_neuroticism_HIGH_008,neuroticism,HIGH,-0.34752885,-0.33794317,-0.7801967,-0.45095485,0.31312743
B_rv_neuroticism_HIGH_010,neuroticism,HIGH,-0.4109886,-0.49755275,-0.6623593,-0.42259392,0.4191066
B_rv_neuroticism_HIGH_006,neuroticism,HIGH,-0.19641553,-0.3148154,-0.6370545,-0.5886142,0.48500916
B_rv_neuroticism_HIGH_009,neuroticism,HIGH,-0.6185886,-0.6920599,-0.9947396,-0.735563,0.38843557
B_rv_neuroticism_HIGH_014,neuroticism,HIGH,-0.53659135,-0.6456594,-0.83885354,-0.73412347,0.49164042
B_rv_neuroticism_HIGH_013,neuroticism,HIGH,-0.39335874,-0.5928352,-0.739193,-0.544364,0.33180758
B_rv_neuroticism_HIGH_011,neuroticism,HIGH,-0.42599145,-0.6663227,-0.82080346,-0.50603294,0.37886924
B_rv_neuroticism_HIGH_016,neuroticism,HIGH,-0.42822284,-0.69343376,-0.88098204,-0.62470704,0.40153578
B_rv_neuroticism_HIGH_015,neuroticism,HIGH,-0.24205416,-0.42901418,-0.7759318,-0.4466809,0.26952276
B_rv_neuroticism_HIGH_017,neuroticism,HIGH,-0.3963932,-0.56971526,-0.75139743,-0.3847021,0.35330454
B_rv_neuroticism_HIGH_005,neuroticism,HIGH,-0.5791793,-0.53652936,-0.7050055,-0.6778458,0.5017721
B_rv_neuroticism_HIGH_020,neuroticism,HIGH,-0.3195428,-0.5177881,-0.706963,-0.54082435,0.27463874
B_rv_neuroticism_HIGH_019,neuroticism,HIGH,-0.72034216,-0.70757264,-1.1185912,-0.91527545,0.58513105
B_rv_neuroticism_HIGH_022,neuroticism,HIGH,-0.5039759,-0.5393467,-0.78808266,-0.6718301,0.35800818
B_rv_neuroticism_HIGH_024,neuroticism,HIGH,-0.5901567,-0.6756538,-0.8812234,-0.5029602,0.4741564
B_rv_neuroticism_HIGH_023,neuroticism,HIGH,-1.0511801,-0.97557366,-1.160167,-1.0268531,0.72123045
B_rv_neuroticism_HIGH_026,neuroticism,HIGH,-0.5923196,-0.88477695,-1.1981527,-0.64222944,0.34079406
B_rv_neuroticism_HIGH_025,neuroticism,HIGH,-0.7608754,-0.8170059,-0.95414543,-0.7019222,0.6176516
B_rv_neuroticism_HIGH_027,neuroticism,HIGH,-0.28332868,-0.46518928,-0.74659103,-0.34631896,0.36720625
B_rv_neuroticism_HIGH_018,neuroticism,HIGH,-0.6257679,-0.69295394,-0.95719993,-0.8283874,0.4091204
B_rv_neuroticism_HIGH_029,neuroticism,HIGH,-0.6563867,-0.72938716,-1.0031475,-0.916446,0.49728712
B_rv_neuroticism_HIGH_028,neuroticism,HIGH,-0.3411371,-0.6239442,-0.6837962,-0.38055062,0.32700044
B_rv_neuroticism_HIGH_030,neuroticism,HIGH,-0.6769014,-0.74336606,-1.08071,-0.77156854,0.390584
B_rv_neuroticism_HIGH_032,neuroticism,HIGH,-0.35627973,-0.27149725,-0.6827553,-0.5242992,0.41923252
B_rv_neuroticism_HIGH_035,neuroticism,HIGH,-0.19536364,-0.38291696,-0.6425399,-0.41648075,0.29648235
B_rv_neuroticism_HIGH_036,neuroticism,HIGH,-0.75155926,-0.73611265,-1.0175749,-0.84593153,0.58060265
B_rv_neuroticism_HIGH_034,neuroticism,HIGH,-0.4136247,-0.6408787,-0.93956476,-0.64543396,0.41607317
B_rv_neuroticism_HIGH_037,neuroticism,HIGH,-0.48039812,-0.5705235,-0.93614453,-0.53334117,0.39153406
B_rv_neuroticism_HIGH_031,neuroticism,HIGH,-0.32325172,-0.46266192,-0.79012156,-0.3978718,0.45707032
B_rv_neuroticism_HIGH_040,neuroticism,HIGH,-0.28006738,-0.18602654,-0.5950025,-0.39287588,0.43446326
B_rv_neuroticism_HIGH_038,neuroticism,HIGH,-0.39774004,-0.5674241,-1.0217236,-0.569656,0.43521047
B_rv_neuroticism_HIGH_039,neuroticism,HIGH,-0.7316553,-0.9682691,-1.0767672,-0.76296806,0.4285884
B_rv_neuroticism_HIGH_041,neuroticism,HIGH,-0.48525372,-0.74366534,-0.7766201,-0.65993786,0.44021758
B_rv_neuroticism_HIGH_043,neuroticism,HIGH,-0.087411426,-0.46499228,-0.5998242,-0.30880064,0.35487208
B_rv_neuroticism_HIGH_042,neuroticism,HIGH,-0.24278924,-0.40176696,-0.4978909,-0.24750498,0.33029017
B_rv_neuroticism_HIGH_033,neuroticism,HIGH,-0.4185013,-0.6332771,-0.8218308,-0.55168897,0.4375613
B_rv_neuroticism_HIGH_021,neuroticism,HIGH,-0.53779316,-0.6326946,-0.86831707,-0.8046107,0.37668326
B_rv_neuroticism_HIGH_045,neuroticism,HIGH,-0.7318668,-0.95090747,-1.0588514,-0.83330953,0.6564419
B_rv_neuroticism_HIGH_044,neuroticism,HIGH,-0.52510613,-0.62619,-0.8556337,-0.7202599,0.4770824
B_rv_neuroticism_HIGH_047,neuroticism,HIGH,-0.4236643,-0.55114853,-0.6976256,-0.38048854,0.36172545
B_rv_neuroticism_HIGH_046,neuroticism,HIGH,-0.7440624,-0.92280793,-0.90542096,-0.63353086,0.55831695
B_rv_neuroticism_HIGH_053,neuroticism,HIGH,-0.29902342,-0.48423785,-0.79781115,-0.4815828,0.4873136
B_rv_neuroticism_HIGH_049,neuroticism,HIGH,-0.6152908,-0.67156017,-0.73216,-0.67481923,0.44718826
B_rv_neuroticism_HIGH_048,neuroticism,HIGH,-0.50903,-0.46023488,-0.67040235,-0.6541301,0.48285326
B_rv_neuroticism_HIGH_051,neuroticism,HIGH,-0.67525816,-0.7575441,-1.0917816,-0.87587464,0.45325372
B_rv_neuroticism_HIGH_050,neuroticism,HIGH,-0.70983505,-0.81700397,-1.2281882,-1.0886935,0.6808922
B_rv_neuroticism_HIGH_052,neuroticism,HIGH,-0.32702175,-0.5851449,-0.7816136,-0.55357146,0.27088943
B_rv_neuroticism_HIGH_056,neuroticism,HIGH,-0.3962534,-0.508779,-0.7595038,-0.49959463,0.2727229
B_rv_neuroticism_HIGH_055,neuroticism,HIGH,-0.30763724,-0.38731253,-0.74519855,-0.58872133,0.34068826
B_rv_neuroticism_HIGH_054,neuroticism,HIGH,-0.30798107,-0.449539,-0.77565587,-0.56985235,0.30292484
B_rv_neuroticism_HIGH_059,neuroticism,HIGH,-0.28930902,-0.5058602,-0.57440686,-0.30466527,0.46623614
B_rv_neuroticism_HIGH_057,neuroticism,HIGH,-0.28117883,-0.5480983,-0.7036199,-0.43133453,0.4138704
B_rv_neuroticism_HIGH_060,neuroticism,HIGH,-0.15602228,-0.37912977,-0.49114868,-0.24435411,0.4248884
B_rv_neuroticism_HIGH_061,neuroticism,HIGH,-0.33261564,-0.5031746,-0.6523558,-0.32696626,0.3160689
B_rv_neuroticism_HIGH_058,neuroticism,HIGH,-0.44374,-0.59506553,-0.7762777,-0.6373084,0.5319548
B_rv_neuroticism_HIGH_063,neuroticism,HIGH,-0.66059303,-0.57949483,-0.80853134,-0.5516666,0.49958548
B_rv_neuroticism_HIGH_064,neuroticism,HIGH,-0.1998409,-0.33623037,-0.52932805,-0.43790725,0.41622585
B_rv_neuroticism_HIGH_067,neuroticism,HIGH,-0.18601221,-0.28654543,-0.72174317,-0.30472016,0.28630203
B_rv_neuroticism_HIGH_066,neuroticism,HIGH,-0.4805122,-0.64110434,-1.0283188,-0.59141576,0.24135329
B_rv_neuroticism_HIGH_065,neuroticism,HIGH,-0.7115885,-0.9394391,-0.90030926,-0.6152923,0.49757022
B_rv_neuroticism_HIGH_068,neuroticism,HIGH,-0.718236,-0.6831036,-1.0838951,-0.8346466,0.65334064
B_rv_neuroticism_HIGH_062,neuroticism,HIGH,-0.8840449,-0.787503,-1.0150403,-0.9393468,0.6479813
B_rv_neuroticism_HIGH_070,neuroticism,HIGH,-0.33524475,-0.3171267,-0.6697455,-0.18840265,0.22652782
B_rv_neuroticism_HIGH_069,neuroticism,HIGH,-0.07558412,-0.42899486,-0.5549676,-0.28946975,0.25269195
B_rv_neuroticism_HIGH_073,neuroticism,HIGH,-0.33239982,-0.51265025,-0.6588356,-0.25771725,0.2238075
B_rv_neuroticism_HIGH_071,neuroticism,HIGH,-0.55310833,-0.84734374,-1.1136174,-0.7859439,0.3805233
B_rv_neuroticism_HIGH_074,neuroticism,HIGH,-0.37741747,-0.28722534,-0.77151936,-0.62849563,0.4917737
B_rv_neuroticism_HIGH_072,neuroticism,HIGH,-0.66611135,-0.9026448,-0.99330145,-0.9322906,0.61255336
B_rv_neuroticism_HIGH_077,neuroticism,HIGH,-0.42353755,-0.43262893,-0.7667803,-0.61690974,0.39322495
B_rv_neuroticism_HIGH_075,neuroticism,HIGH,-0.69156295,-0.7025496,-0.9165175,-0.8923998,0.54945415
B_rv_neuroticism_HIGH_076,neuroticism,HIGH,-0.121952735,-0.3544186,-0.7573751,-0.37913838,0.26251936
B_rv_neuroticism_HIGH_012,neuroticism,HIGH,-0.22127464,-0.4138046,-0.5818681,-0.29974592,0.41396758
B_rv_neuroticism_HIGH_078,neuroticism,HIGH,-0.47639588,-0.52739495,-0.7676046,-0.78038514,0.481803
B_rv_neuroticism_HIGH_080,neuroticism,HIGH,-0.21866724,-0.5310495,-0.7289411,-0.433945,0.38627392
B_rv_neuroticism_HIGH_082,neuroticism,HIGH,-0.4105063,-0.56342834,-0.85282284,-0.40466154,0.49816146
B_rv_neuroticism_HIGH_079,neuroticism,HIGH,-0.42486984,-0.4453318,-0.7723941,-0.44906858,0.49964592
B_rv_neuroticism_HIGH_083,neuroticism,HIGH,-0.5421463,-0.6115061,-0.9672281,-0.7915211,0.32037264
B_rv_neuroticism_HIGH_084,neuroticism,HIGH,-0.23311967,-0.3765174,-0.6765929,-0.48941615,0.52181906
B_rv_neuroticism_HIGH_085,neuroticism,HIGH,-0.24793395,-0.29262394,-0.55536073,-0.35334495,0.41762862
B_rv_neuroticism_HIGH_087,neuroticism,HIGH,-0.4258299,-0.5320961,-0.7169074,-0.48319402,0.38605666
B_rv_neuroticism_HIGH_090,neuroticism,HIGH,-0.18444167,-0.40852174,-0.64193076,-0.5091864,0.47472093
B_rv_neuroticism_HIGH_088,neuroticism,HIGH,-0.300703,-0.58487225,-0.76079816,-0.4480131,0.50174177
B_rv_neuroticism_HIGH_089,neuroticism,HIGH,-0.2650214,-0.41410613,-0.72227836,-0.2592968,0.341148
B_rv_neuroticism_HIGH_091,neuroticism,HIGH,-0.26375565,-0.4729042,-0.65555143,-0.49987084,0.44743782
B_rv_neuroticism_HIGH_092,neuroticism,HIGH,-0.7338453,-0.9653281,-1.0261561,-0.7036925,0.656626
B_rv_neuroticism_HIGH_086,neuroticism,HIGH,-0.24559018,-0.4615143,-0.80147284,-0.3030755,0.48660964
B_rv_neuroticism_HIGH_095,neuroticism,HIGH,-0.07001331,-0.334399,-0.66009545,-0.3517882,0.4673628
B_rv_neuroticism_HIGH_094,neuroticism,HIGH,-0.5254053,-0.7313749,-0.80787057,-0.63048685,0.27881077
B_rv_neuroticism_HIGH_081,neuroticism,HIGH,-0.7125521,-0.81627053,-0.9977167,-1.0581512,0.51967704
B_rv_neuroticism_HIGH_096,neuroticism,HIGH,-0.18640897,-0.33247387,-0.74006575,-0.35583767,0.36939225
B_rv_neuroticism_HIGH_098,neuroticism,HIGH,-0.38650325,-0.4789631,-0.6128265,-0.5400808,0.36278424
B_rv_neuroticism_HIGH_097,neuroticism,HIGH,-0.20262721,-0.36607403,-0.72313315,-0.48923296,0.33927858
B_rv_neuroticism_HIGH_100,neuroticism,HIGH,-0.62601024,-0.8754722,-0.91877925,-0.91095996,0.40132567
B_rv_neuroticism_HIGH_102,neuroticism,HIGH,-0.031841345,-0.41857493,-0.6611895,-0.35524786,0.25280005
B_rv_neuroticism_HIGH_099,neuroticism,HIGH,-0.19377196,-0.4335742,-0.57078266,-0.3755914,0.32854638
B_rv_neuroticism_HIGH_101,neuroticism,HIGH,-0.44526935,-0.6784439,-0.90393263,-0.55761886,0.5632365
B_rv_neuroticism_HIGH_093,neuroticism,HIGH,-0.60052395,-0.82039386,-0.7532988,-0.67524683,0.3845193
B_rv_neuroticism_HIGH_103,neuroticism,HIGH,-0.5141051,-0.67822844,-0.69688374,-0.46343055,0.44946203
B_rv_neuroticism_HIGH_105,neuroticism,HIGH,-0.4571417,-0.6827745,-0.6661491,-0.6966988,0.5574362
B_rv_neuroticism_HIGH_104,neuroticism,HIGH,-0.9238125,-1.2975388,-1.4253451,-0.9650967,0.6083017
B_rv_neuroticism_HIGH_106,neuroticism,HIGH,-0.4354692,-0.5059949,-0.729669,-0.6298131,0.4913597
B_rv_neuroticism_HIGH_108,neuroticism,HIGH,-0.2927709,-0.39775002,-0.69216645,-0.42448837,0.4403925
B_rv_neuroticism_HIGH_109,neuroticism,HIGH,-0.7555214,-0.90991163,-0.8925851,-0.9782727,0.67488444
B_rv_neuroticism_HIGH_111,neuroticism,HIGH,-0.113854446,-0.2831642,-0.6517628,-0.1955315,0.3454671
B_rv_neuroticism_HIGH_113,neuroticism,HIGH,-0.1558157,-0.48587534,-0.6870872,-0.31754434,0.45637304
B_rv_neuroticism_HIGH_110,neuroticism,HIGH,-0.44200122,-0.67923677,-0.8413224,-0.5111066,0.37502244
B_rv_neuroticism_HIGH_114,neuroticism,HIGH,-0.6099668,-0.8032684,-0.9899132,-0.7916078,0.5364604
B_rv_neuroticism_HIGH_112,neuroticism,HIGH,-0.3611285,-0.55867153,-0.7039655,-0.4543341,0.48467168
B_rv_neuroticism_HIGH_115,neuroticism,HIGH,-0.48440433,-0.68453085,-0.8299622,-0.58390045,0.44654724
B_rv_neuroticism_HIGH_116,neuroticism,HIGH,-0.53482556,-0.7911044,-1.1398135,-0.5017931,0.34397846
B_rv_neuroticism_HIGH_107,neuroticism,HIGH,-0.7413085,-0.9679158,-1.1622562,-0.84912205,0.5611897
B_rv_neuroticism_HIGH_118,neuroticism,HIGH,-0.60239726,-0.6899705,-1.080468,-0.7638795,0.4422961
B_rv_neuroticism_HIGH_117,neuroticism,HIGH,-0.40367007,-0.6006435,-0.70596623,-0.46827087,0.3619477
B_rv_neuroticism_HIGH_119,neuroticism,HIGH,-0.4029001,-0.48591626,-0.6985089,-0.46058062,0.4450444
B_rv_neuroticism_HIGH_122,neuroticism,HIGH,-0.6500175,-0.8233321,-1.0323277,-0.54417574,0.4447723
B_rv_neuroticism_HIGH_121,neuroticism,HIGH,-0.18622233,-0.3026651,-0.6459022,-0.14221828,0.15528476
B_rv_neuroticism_HIGH_120,neuroticism,HIGH,-0.49645588,-0.49220553,-0.8058054,-0.5666243,0.43667033
B_rv_neuroticism_HIGH_123,neuroticism,HIGH,-0.28080305,-0.38704634,-0.7723947,-0.53777564,0.45911193
